user_id,enhanced_segment,financial_category,primary_recommendation,secondary_recommendation,tertiary_recommendation,primary_ml_score,primary_hybrid_score,financial_priorities,urgency_flags,strategy,credit_score,dti_ratio,financial_health_score,engagement_score,recommendation_method
user_039,Debt_Management_Priority,Good,improve,insights,drivescore,0.0,0.6859999999999999,URGENT_DTI_REDUCTION,STABLE_FINANCIAL_POSITION,🚨 CRITICAL: DTI 51.0% - URGENT debt reduction required. ML model recommends content with financial override priority.,876,0.51,0.72008825,0.42390000000000005,ML_Hybrid
user_040,Growth_Focused,Good,improve,insights,drivescore,0.0,0.35,Homeownership_Ready,STABLE_FINANCIAL_POSITION,Hybrid ML + growth strategy. ML predictions weighted with moderate financial complexity content. Current DTI: 0.30.,944,0.3,0.765008795,0.565,ML_Hybrid
user_041,Payment_Recovery_Priority,Fair,improve,insights,protect,0.0,0.6649999999999999,"URGENT_PAYMENT_MANAGEMENT, Credit_Repair, Payment_Management",STABLE_FINANCIAL_POSITION,🚨 PAYMENT ISSUES: 3 missed payments detected - URGENT payment management required. ML predictions adjusted for payment crisis.,595,0.54,0.5627281249999999,0.49695,ML_Hybrid
user_042,Growth_Focused,Good,improve,insights,drivescore,0.0,0.35,"Wealth_Building, Homeownership_Ready",STABLE_FINANCIAL_POSITION,Hybrid ML + growth strategy. ML predictions weighted with moderate financial complexity content. Current DTI: 0.28.,845,0.28,0.74758525,0.51125,ML_Hybrid
user_043,Mainstream,Fair,drivescore,improve,insights,1.0,0.6499999999999999,Legal_Financial_Issues,LEGAL_ACTION,ML-balanced content strategy for users with decent financial health. Machine learning predictions guide practical financial advice selection.,745,0.36,0.645062295,0.31320000000000003,ML_Hybrid
user_044,Debt_Management_Priority,Fair,improve,insights,drivescore,0.0,0.6859999999999999,"URGENT_DTI_REDUCTION, Debt_Reduction, Debt_Consolidation",HIGH_DEBT_BURDEN,🚨 CRITICAL: DTI 87.0% - URGENT debt reduction required. ML model recommends content with financial override priority.,746,0.87,0.54205262,0.60345,ML_Hybrid
user_045,Premium_Engaged,Excellent,protect,improve,insights,0.0,0.5249999999999999,General_Financial_Wellness,STABLE_FINANCIAL_POSITION,ML-driven premium content strategy. Machine learning identified content preferences combined with wealth management focus. Credit score: 952.,952,0.29,0.81366756,0.57265,ML_Hybrid
user_046,Debt_Management_Priority,Good,improve,insights,drivescore,0.0,0.6859999999999999,"URGENT_DTI_REDUCTION, Homeownership_Ready",STABLE_FINANCIAL_POSITION,🚨 CRITICAL: DTI 54.0% - URGENT debt reduction required. ML model recommends content with financial override priority.,754,0.54,0.660709,0.46675,ML_Hybrid
user_047,Payment_Recovery_Priority,Good,improve,insights,protect,0.0,0.6649999999999999,URGENT_PAYMENT_MANAGEMENT,STABLE_FINANCIAL_POSITION,🚨 PAYMENT ISSUES: 2 missed payments detected - URGENT payment management required. ML predictions adjusted for payment crisis.,797,0.28,0.735754315,0.5031,ML_Hybrid
user_048,Growth_Focused,Good,insights,improve,drivescore,1.0,0.6499999999999999,"Wealth_Building, Homeownership_Ready",STABLE_FINANCIAL_POSITION,Hybrid ML + growth strategy. ML predictions weighted with moderate financial complexity content. Current DTI: 0.27.,864,0.27,0.76744388,0.5810500000000001,ML_Hybrid
user_049,Payment_Recovery_Priority,Good,improve,insights,protect,0.0,0.6649999999999999,"URGENT_PAYMENT_MANAGEMENT, Homeownership_Ready",STABLE_FINANCIAL_POSITION,🚨 PAYMENT ISSUES: 2 missed payments detected - URGENT payment management required. ML predictions adjusted for payment crisis.,771,0.29,0.6989258099999999,0.46329999999999993,ML_Hybrid
user_050,Mainstream,Good,improve,insights,drivescore,0.0,0.35,Homeownership_Ready,STABLE_FINANCIAL_POSITION,ML-balanced content strategy for users with decent financial health. Machine learning predictions guide practical financial advice selection.,751,0.47,0.6880376,0.42715,ML_Hybrid
user_051,Payment_Recovery_Priority,Fair,improve,insights,protect,0.0,0.6649999999999999,"URGENT_PAYMENT_MANAGEMENT, Credit_Repair, Debt_Reduction, Payment_Management",STABLE_FINANCIAL_POSITION,🚨 PAYMENT ISSUES: 3 missed payments detected - URGENT payment management required. ML predictions adjusted for payment crisis.,524,0.78,0.45025691,0.35005,ML_Hybrid
user_052,Debt_Management_Priority,Good,improve,insights,drivescore,0.0,0.6859999999999999,"URGENT_DTI_REDUCTION, Homeownership_Ready",STABLE_FINANCIAL_POSITION,🚨 CRITICAL: DTI 51.0% - URGENT debt reduction required. ML model recommends content with financial override priority.,763,0.51,0.66841288,0.6532499999999999,ML_Hybrid
user_053,Growth_Focused,Good,insights,improve,drivescore,1.0,0.6499999999999999,Homeownership_Ready,STABLE_FINANCIAL_POSITION,Hybrid ML + growth strategy. ML predictions weighted with moderate financial complexity content. Current DTI: 0.31.,932,0.31,0.767366935,0.6658,ML_Hybrid
user_054,Growth_Focused,Good,improve,insights,drivescore,0.0,0.35,Homeownership_Ready,STABLE_FINANCIAL_POSITION,Hybrid ML + growth strategy. ML predictions weighted with moderate financial complexity content. Current DTI: 0.44.,876,0.44,0.722970335,0.5047499999999999,ML_Hybrid
user_055,Premium_Moderate,Excellent,insights,protect,improve,1.0,0.6499999999999999,General_Financial_Wellness,STABLE_FINANCIAL_POSITION,ML premium content recommendations with clear value propositions. Algorithmic content selection balanced with wealth building advice.,898,0.2,0.8174006300000001,0.38855000000000006,ML_Hybrid
user_056,Debt_Management_Priority,Good,improve,insights,drivescore,0.0,0.6859999999999999,"URGENT_DTI_REDUCTION, Homeownership_Ready",STABLE_FINANCIAL_POSITION,🚨 CRITICAL: DTI 59.0% - URGENT debt reduction required. ML model recommends content with financial override priority.,819,0.59,0.6640113449999999,0.7236499999999999,ML_Hybrid
user_057,Debt_Management_Priority,Fair,improve,insights,drivescore,0.0,0.6859999999999999,"URGENT_DTI_REDUCTION, Debt_Reduction, Debt_Consolidation",HIGH_DEBT_BURDEN,🚨 CRITICAL: DTI 82.0% - URGENT debt reduction required. ML model recommends content with financial override priority.,697,0.82,0.5526721,0.55385,ML_Hybrid
user_058,Growth_Focused,Good,improve,insights,drivescore,0.0,0.35,General_Financial_Wellness,STABLE_FINANCIAL_POSITION,Hybrid ML + growth strategy. ML predictions weighted with moderate financial complexity content. Current DTI: 0.46.,806,0.46,0.695910475,0.55905,ML_Hybrid
user_059,Growth_Focused,Good,improve,insights,drivescore,0.0,0.35,Homeownership_Ready,STABLE_FINANCIAL_POSITION,Hybrid ML + growth strategy. ML predictions weighted with moderate financial complexity content. Current DTI: 0.37.,830,0.37,0.734976795,0.5244,ML_Hybrid
user_060,Debt_Management_Priority,Good,insights,improve,drivescore,1.0,0.9299999999999999,"URGENT_DTI_REDUCTION, Wealth_Building",STABLE_FINANCIAL_POSITION,🚨 CRITICAL: DTI 55.0% - URGENT debt reduction required. ML model recommends content with financial override priority.,829,0.55,0.73791066,0.5333,ML_Hybrid
user_061,Premium_Engaged,Excellent,insights,protect,improve,1.0,0.6499999999999999,Homeownership_Ready,STABLE_FINANCIAL_POSITION,ML-driven premium content strategy. Machine learning identified content preferences combined with wealth management focus. Credit score: 920.,920,0.0,0.835836205,0.5493,ML_Hybrid
user_062,Payment_Recovery_Priority,Good,improve,insights,protect,0.0,0.6649999999999999,"URGENT_PAYMENT_MANAGEMENT, Payment_Management, Homeownership_Ready",STABLE_FINANCIAL_POSITION,🚨 PAYMENT ISSUES: 3 missed payments detected - URGENT payment management required. ML predictions adjusted for payment crisis.,760,0.0,0.729255365,0.62815,ML_Hybrid
user_063,Debt_Management_Priority,Fair,insights,improve,drivescore,1.0,0.9299999999999999,"URGENT_DTI_REDUCTION, Debt_Reduction, Debt_Consolidation",HIGH_DEBT_BURDEN,🚨 CRITICAL: DTI 89.0% - URGENT debt reduction required. ML model recommends content with financial override priority.,747,0.89,0.609983735,0.54295,ML_Hybrid
user_064,Debt_Management_Priority,Fair,improve,insights,drivescore,0.0,0.6859999999999999,"URGENT_DTI_REDUCTION, Debt_Reduction",STABLE_FINANCIAL_POSITION,🚨 CRITICAL: DTI 64.0% - URGENT debt reduction required. ML model recommends content with financial override priority.,697,0.64,0.56815666,0.38260000000000005,ML_Hybrid
user_065,Premium_Moderate,Excellent,insights,protect,improve,1.0,0.6499999999999999,Wealth_Building,STABLE_FINANCIAL_POSITION,ML premium content recommendations with clear value propositions. Algorithmic content selection balanced with wealth building advice.,917,0.35,0.826098125,0.47335,ML_Hybrid
user_066,Debt_Management_Priority,Fair,insights,improve,drivescore,1.0,0.9299999999999999,"URGENT_DTI_REDUCTION, Debt_Reduction",STABLE_FINANCIAL_POSITION,🚨 CRITICAL: DTI 77.0% - URGENT debt reduction required. ML model recommends content with financial override priority.,781,0.77,0.646062965,0.4682,ML_Hybrid
user_067,Growth_Focused,Good,insights,improve,drivescore,1.0,0.6499999999999999,"Wealth_Building, Homeownership_Ready",STABLE_FINANCIAL_POSITION,Hybrid ML + growth strategy. ML predictions weighted with moderate financial complexity content. Current DTI: 0.40.,899,0.4,0.765636,0.53715,ML_Hybrid
user_068,Debt_Management_Priority,Fair,improve,insights,drivescore,0.0,0.6859999999999999,"URGENT_DTI_REDUCTION, Legal_Financial_Issues",LEGAL_ACTION,🚨 CRITICAL: DTI 60.0% - URGENT debt reduction required. ML model recommends content with financial override priority.,683,0.6,0.52799593,0.3462,ML_Hybrid
user_069,Payment_Recovery_Priority,Fair,improve,insights,protect,0.0,0.6649999999999999,"URGENT_PAYMENT_MANAGEMENT, Credit_Repair, Legal_Financial_Issues",LEGAL_ACTION,🚨 PAYMENT ISSUES: 2 missed payments detected - URGENT payment management required. ML predictions adjusted for payment crisis.,529,0.42,0.531083685,0.5853999999999999,ML_Hybrid
user_070,Debt_Management_Priority,Good,improve,insights,drivescore,0.0,0.6859999999999999,URGENT_DTI_REDUCTION,STABLE_FINANCIAL_POSITION,🚨 CRITICAL: DTI 57.0% - URGENT debt reduction required. ML model recommends content with financial override priority.,772,0.57,0.6595919950000001,0.5142,ML_Hybrid
user_071,Growth_Focused,Good,improve,insights,drivescore,0.0,0.35,Homeownership_Ready,STABLE_FINANCIAL_POSITION,Hybrid ML + growth strategy. ML predictions weighted with moderate financial complexity content. Current DTI: 0.45.,857,0.45,0.72597508,0.5358499999999999,ML_Hybrid
user_072,Debt_Management_Priority,Fair,improve,insights,drivescore,0.0,0.6859999999999999,"URGENT_DTI_REDUCTION, Debt_Reduction, Debt_Consolidation",HIGH_DEBT_BURDEN,🚨 CRITICAL: DTI 96.0% - URGENT debt reduction required. ML model recommends content with financial override priority.,718,0.96,0.5328545800000001,0.43834999999999996,ML_Hybrid
user_073,Growth_Focused,Good,improve,insights,drivescore,0.0,0.35,Homeownership_Ready,STABLE_FINANCIAL_POSITION,Hybrid ML + growth strategy. ML predictions weighted with moderate financial complexity content. Current DTI: 0.37.,832,0.37,0.733537485,0.6409,ML_Hybrid
user_074,Mainstream,Good,insights,improve,drivescore,1.0,0.6499999999999999,Homeownership_Ready,STABLE_FINANCIAL_POSITION,ML-balanced content strategy for users with decent financial health. Machine learning predictions guide practical financial advice selection.,920,0.38,0.7645566500000001,0.47945,ML_Hybrid
user_075,Premium_Moderate,Excellent,improve,protect,insights,1.0,0.6499999999999999,General_Financial_Wellness,STABLE_FINANCIAL_POSITION,ML premium content recommendations with clear value propositions. Algorithmic content selection balanced with wealth building advice.,977,0.18,0.867242725,0.4315,ML_Hybrid
user_076,Premium_Moderate,Excellent,insights,protect,improve,1.0,0.6499999999999999,General_Financial_Wellness,STABLE_FINANCIAL_POSITION,ML premium content recommendations with clear value propositions. Algorithmic content selection balanced with wealth building advice.,940,0.0,0.8829033700000001,0.45155,ML_Hybrid
user_077,Payment_Recovery_Priority,Good,improve,insights,protect,0.0,0.6649999999999999,"URGENT_PAYMENT_MANAGEMENT, Payment_Management, Wealth_Building",STABLE_FINANCIAL_POSITION,🚨 PAYMENT ISSUES: 3 missed payments detected - URGENT payment management required. ML predictions adjusted for payment crisis.,711,0.27,0.70739891,0.56005,ML_Hybrid
user_078,Payment_Recovery_Priority,Fair,insights,improve,protect,1.0,0.895,"URGENT_PAYMENT_MANAGEMENT, Credit_Repair, Debt_Reduction, Debt_Consolidation",HIGH_DEBT_BURDEN,🚨 PAYMENT ISSUES: 2 missed payments detected - URGENT payment management required. ML predictions adjusted for payment crisis.,604,0.84,0.5092133050000001,0.4678,ML_Hybrid
user_079,Payment_Recovery_Priority,Excellent,improve,insights,protect,0.0,0.6649999999999999,"URGENT_PAYMENT_MANAGEMENT, Wealth_Building",STABLE_FINANCIAL_POSITION,🚨 PAYMENT ISSUES: 2 missed payments detected - URGENT payment management required. ML predictions adjusted for payment crisis.,833,0.1,0.80808523,0.35764999999999997,ML_Hybrid
user_080,Mainstream,Good,improve,insights,drivescore,0.0,0.35,General_Financial_Wellness,STABLE_FINANCIAL_POSITION,ML-balanced content strategy for users with decent financial health. Machine learning predictions guide practical financial advice selection.,857,0.46,0.745030855,0.3681,ML_Hybrid
user_081,Payment_Recovery_Priority,Good,improve,insights,protect,0.0,0.6649999999999999,"URGENT_PAYMENT_MANAGEMENT, Payment_Management, Homeownership_Ready",STABLE_FINANCIAL_POSITION,🚨 PAYMENT ISSUES: 3 missed payments detected - URGENT payment management required. ML predictions adjusted for payment crisis.,697,0.27,0.6870718299999999,0.54555,ML_Hybrid
user_082,Mainstream,Good,improve,insights,drivescore,0.0,0.35,General_Financial_Wellness,STABLE_FINANCIAL_POSITION,ML-balanced content strategy for users with decent financial health. Machine learning predictions guide practical financial advice selection.,765,0.49,0.698017855,0.3021,ML_Hybrid
user_083,Debt_Management_Priority,Good,improve,insights,drivescore,0.0,0.6859999999999999,"URGENT_DTI_REDUCTION, Homeownership_Ready",STABLE_FINANCIAL_POSITION,🚨 CRITICAL: DTI 53.0% - URGENT debt reduction required. ML model recommends content with financial override priority.,777,0.53,0.657901925,0.4851,ML_Hybrid
user_084,Payment_Recovery_Priority,Good,improve,insights,protect,0.0,0.6649999999999999,"URGENT_PAYMENT_MANAGEMENT, Homeownership_Ready",STABLE_FINANCIAL_POSITION,🚨 PAYMENT ISSUES: 2 missed payments detected - URGENT payment management required. ML predictions adjusted for payment crisis.,684,0.43,0.65896285,0.47409999999999997,ML_Hybrid
user_085,Payment_Recovery_Priority,Good,protect,improve,insights,1.0,0.7549999999999999,"URGENT_PAYMENT_MANAGEMENT, Homeownership_Ready",STABLE_FINANCIAL_POSITION,🚨 PAYMENT ISSUES: 2 missed payments detected - URGENT payment management required. ML predictions adjusted for payment crisis.,783,0.27,0.718749205,0.4512999999999999,ML_Hybrid
user_086,Premium_Moderate,Excellent,improve,protect,insights,1.0,0.6499999999999999,General_Financial_Wellness,STABLE_FINANCIAL_POSITION,ML premium content recommendations with clear value propositions. Algorithmic content selection balanced with wealth building advice.,1000,0.0,0.901214885,0.29079999999999995,ML_Hybrid
user_087,Growth_Focused,Good,improve,insights,drivescore,0.0,0.35,Homeownership_Ready,STABLE_FINANCIAL_POSITION,Hybrid ML + growth strategy. ML predictions weighted with moderate financial complexity content. Current DTI: 0.44.,789,0.44,0.66727137,0.5588,ML_Hybrid
user_088,Payment_Recovery_Priority,Fair,improve,insights,protect,0.0,0.6649999999999999,"URGENT_PAYMENT_MANAGEMENT, Credit_Repair, Payment_Management",STABLE_FINANCIAL_POSITION,🚨 PAYMENT ISSUES: 3 missed payments detected - URGENT payment management required. ML predictions adjusted for payment crisis.,630,0.56,0.587013735,0.6551,ML_Hybrid
user_089,Payment_Recovery_Priority,Fair,improve,insights,protect,0.0,0.6649999999999999,"URGENT_PAYMENT_MANAGEMENT, Credit_Repair, Payment_Management",STABLE_FINANCIAL_POSITION,🚨 PAYMENT ISSUES: 4 missed payments detected - URGENT payment management required. ML predictions adjusted for payment crisis.,519,0.44,0.580927955,0.4799,ML_Hybrid
