user_id,enhanced_segment,financial_category,primary_recommendation,secondary_recommendation,tertiary_recommendation,financial_priorities,urgency_flags,strategy,credit_score,dti_ratio,financial_health_score,engagement_score
user_010,Payment_Recovery_Priority,Fair,insights,improve,protect,"URGENT_PAYMENT_MANAGEMENT, Credit_Repair, Debt_Reduction",STABLE_FINANCIAL_POSITION,"🚨 PAYMENT ISSUES: 2 missed payments detected - URGENT payment management required. Focus on payment scheduling, budgeting, automatic payments, and credit repair strategies. Address payment history immediately.",614,0.73,0.54323526,0.22763999999999998
user_011,Debt_Management_Priority,Poor,drivescore,improve,insights,"URGENT_DTI_REDUCTION, Credit_Repair, Debt_Reduction, Debt_Consolidation",HIGH_DEBT_BURDEN,"🚨 CRITICAL: DTI 106.0% - URGENT debt reduction required. Focus on debt consolidation, payment strategies, budgeting, and avoid all new debt. Immediate action needed.",591,1.06,0.44883397,0.2415866666666667
user_012,Growth_Focused,Good,insights,credit_cards,protect,"Wealth_Building, Homeownership_Ready",STABLE_FINANCIAL_POSITION,Provide growth-oriented financial content with moderate complexity. Focus on building wealth and improving financial position. Current DTI: 0.36.,811,0.36,0.74799898,0.5069683333333334
user_013,Mainstream,Good,loans,insights,protect,Homeownership_Ready,STABLE_FINANCIAL_POSITION,Provide balanced financial content for users with decent financial health. Focus on practical advice and gradual improvement. Build on solid financial foundation.,921,0.33,0.76468994,0.434755
user_014,Payment_Recovery_Priority,Poor,improve,insights,loans,"URGENT_PAYMENT_MANAGEMENT, Credit_Repair, Debt_Reduction, Payment_Management, Debt_Consolidation","HIGH_DEBT_BURDEN, CRITICAL_CREDIT_SCORE","🚨 PAYMENT ISSUES: 4 missed payments detected - URGENT payment management required. Focus on payment scheduling, budgeting, automatic payments, and credit repair strategies. Address payment history immediately.",359,1.12,0.363508995,0.44811833333333334
user_015,Activation_Needed,Good,improve,insights,loans,"Legal_Financial_Issues, Wealth_Building, Homeownership_Ready",LEGAL_ACTION,Basic financial education and engagement building. Start with simple concepts and gradually increase complexity. Build financial awareness.,800,0.0,0.74360622,0.22710333333333332
user_016,Mainstream,Good,insights,credit_cards,improve,General_Financial_Wellness,STABLE_FINANCIAL_POSITION,Provide balanced financial content for users with decent financial health. Focus on practical advice and gradual improvement. Build on solid financial foundation.,898,0.43,0.741874045,0.29670499999999994
user_017,Premium_Moderate,Excellent,protect,loans,credit_cards,General_Financial_Wellness,STABLE_FINANCIAL_POSITION,Offer premium content with clear value propositions. Balance wealth building with practical financial advice. Leverage high financial health score: 0.82.,954,0.27,0.822549785,0.38646
user_018,Debt_Management_Priority,Fair,improve,insights,drivescore,"URGENT_DTI_REDUCTION, Debt_Reduction",STABLE_FINANCIAL_POSITION,"🚨 CRITICAL: DTI 70.0% - URGENT debt reduction required. Focus on debt consolidation, payment strategies, budgeting, and avoid all new debt. Immediate action needed.",683,0.7,0.5933736150000001,0.36634666666666665
user_019,Activation_Needed,Good,improve,insights,loans,Homeownership_Ready,STABLE_FINANCIAL_POSITION,Basic financial education and engagement building. Start with simple concepts and gradually increase complexity. Build financial awareness.,800,0.42,0.66982985,0.22848166666666667
user_020,Debt_Management_Priority,Fair,insights,improve,drivescore,"URGENT_DTI_REDUCTION, Debt_Reduction, Homeownership_Ready",STABLE_FINANCIAL_POSITION,"🚨 CRITICAL: DTI 70.0% - URGENT debt reduction required. Focus on debt consolidation, payment strategies, budgeting, and avoid all new debt. Immediate action needed.",732,0.7,0.635812185,0.3823816666666667
user_021,Premium_Engaged,Excellent,drivescore,protect,improve,Wealth_Building,STABLE_FINANCIAL_POSITION,Offer premium wealth management and investment content. Focus on portfolio optimization and advanced financial strategies. Credit score: 972.,972,0.19,0.850566955,0.563745
user_022,Payment_Recovery_Priority,Poor,improve,insights,drivescore,"URGENT_PAYMENT_MANAGEMENT, Credit_Repair, Payment_Management, Legal_Financial_Issues","CRITICAL_CREDIT_SCORE, LEGAL_ACTION","🚨 PAYMENT ISSUES: 3 missed payments detected - URGENT payment management required. Focus on payment scheduling, budgeting, automatic payments, and credit repair strategies. Address payment history immediately.",419,0.5,0.40947465499999997,0.130685
user_023,Payment_Recovery_Priority,Good,insights,drivescore,credit_cards,URGENT_PAYMENT_MANAGEMENT,STABLE_FINANCIAL_POSITION,"🚨 PAYMENT ISSUES: 2 missed payments detected - URGENT payment management required. Focus on payment scheduling, budgeting, automatic payments, and credit repair strategies. Address payment history immediately.",810,0.3,0.71835674,0.20755833333333334
user_024,Mainstream,Good,improve,insights,protect,General_Financial_Wellness,STABLE_FINANCIAL_POSITION,Provide balanced financial content for users with decent financial health. Focus on practical advice and gradual improvement. Build on solid financial foundation.,878,0.49,0.7270447899999999,0.4039566666666667
user_025,Growth_Focused,Fair,drivescore,protect,improve,Legal_Financial_Issues,LEGAL_ACTION,Provide growth-oriented financial content with moderate complexity. Focus on building wealth and improving financial position. Current DTI: 0.36.,761,0.36,0.61721773,0.5010533333333334
user_026,Payment_Recovery_Priority,Good,improve,insights,drivescore,"URGENT_PAYMENT_MANAGEMENT, Payment_Management, Wealth_Building, Homeownership_Ready",STABLE_FINANCIAL_POSITION,"🚨 PAYMENT ISSUES: 3 missed payments detected - URGENT payment management required. Focus on payment scheduling, budgeting, automatic payments, and credit repair strategies. Address payment history immediately.",714,0.18,0.721042585,0.20605333333333337
user_027,Growth_Focused,Good,improve,insights,protect,Homeownership_Ready,STABLE_FINANCIAL_POSITION,Provide growth-oriented financial content with moderate complexity. Focus on building wealth and improving financial position. Current DTI: 0.31.,925,0.31,0.772289455,0.56055
user_028,Debt_Management_Priority,Fair,improve,insights,protect,"URGENT_DTI_REDUCTION, Credit_Repair, Legal_Financial_Issues",LEGAL_ACTION,"🚨 CRITICAL: DTI 51.0% - URGENT debt reduction required. Focus on debt consolidation, payment strategies, budgeting, and avoid all new debt. Immediate action needed.",601,0.51,0.49768472999999996,0.3401466666666667
user_029,Mainstream,Good,credit_cards,protect,insights,"Wealth_Building, Homeownership_Ready",STABLE_FINANCIAL_POSITION,Provide balanced financial content for users with decent financial health. Focus on practical advice and gradual improvement. Build on solid financial foundation.,864,0.21,0.771152615,0.38598
user_030,Mainstream,Good,credit_cards,improve,protect,General_Financial_Wellness,STABLE_FINANCIAL_POSITION,Provide balanced financial content for users with decent financial health. Focus on practical advice and gradual improvement. Build on solid financial foundation.,856,0.27,0.7617260950000001,0.3814533333333333
user_031,Debt_Management_Priority,Good,insights,drivescore,improve,"URGENT_DTI_REDUCTION, Homeownership_Ready",STABLE_FINANCIAL_POSITION,"🚨 CRITICAL: DTI 54.0% - URGENT debt reduction required. Focus on debt consolidation, payment strategies, budgeting, and avoid all new debt. Immediate action needed.",772,0.54,0.65607181,0.33818000000000004
user_032,Mainstream,Good,improve,insights,credit_cards,Homeownership_Ready,STABLE_FINANCIAL_POSITION,Provide balanced financial content for users with decent financial health. Focus on practical advice and gradual improvement. Build on solid financial foundation.,941,0.27,0.799098955,0.330575
user_033,Activation_Needed,Excellent,loans,improve,drivescore,General_Financial_Wellness,STABLE_FINANCIAL_POSITION,Basic financial education and engagement building. Start with simple concepts and gradually increase complexity. Build financial awareness.,900,0.19,0.8215125900000001,0.18108666666666667
user_034,Mainstream,Good,improve,drivescore,insights,Homeownership_Ready,STABLE_FINANCIAL_POSITION,Provide balanced financial content for users with decent financial health. Focus on practical advice and gradual improvement. Build on solid financial foundation.,919,0.38,0.744120255,0.2977316666666666
user_035,Premium_Moderate,Excellent,improve,protect,loans,General_Financial_Wellness,STABLE_FINANCIAL_POSITION,Offer premium content with clear value propositions. Balance wealth building with practical financial advice. Leverage high financial health score: 0.81.,917,0.16,0.812381625,0.366635
user_036,Debt_Management_Priority,Fair,insights,loans,protect,"URGENT_DTI_REDUCTION, Debt_Reduction",STABLE_FINANCIAL_POSITION,"🚨 CRITICAL: DTI 69.0% - URGENT debt reduction required. Focus on debt consolidation, payment strategies, budgeting, and avoid all new debt. Immediate action needed.",680,0.69,0.57762998,0.010691666666666665
user_037,Premium_Moderate,Excellent,drivescore,improve,insights,General_Financial_Wellness,STABLE_FINANCIAL_POSITION,Offer premium content with clear value propositions. Balance wealth building with practical financial advice. Leverage high financial health score: 0.90.,1000,0.09,0.895772245,0.2580283333333333
user_038,Payment_Recovery_Priority,Fair,improve,insights,drivescore,"URGENT_PAYMENT_MANAGEMENT, Homeownership_Ready",STABLE_FINANCIAL_POSITION,"🚨 PAYMENT ISSUES: 2 missed payments detected - URGENT payment management required. Focus on payment scheduling, budgeting, automatic payments, and credit repair strategies. Address payment history immediately.",668,0.59,0.60514361,0.22723833333333332
user_039,Debt_Management_Priority,Good,improve,drivescore,loans,URGENT_DTI_REDUCTION,STABLE_FINANCIAL_POSITION,"🚨 CRITICAL: DTI 51.0% - URGENT debt reduction required. Focus on debt consolidation, payment strategies, budgeting, and avoid all new debt. Immediate action needed.",876,0.51,0.72008825,0.20746333333333336
user_040,Mainstream,Good,loans,credit_cards,insights,Homeownership_Ready,STABLE_FINANCIAL_POSITION,Provide balanced financial content for users with decent financial health. Focus on practical advice and gradual improvement. Build on solid financial foundation.,944,0.3,0.765008795,0.30883333333333335
user_041,Payment_Recovery_Priority,Fair,improve,insights,drivescore,"URGENT_PAYMENT_MANAGEMENT, Credit_Repair, Payment_Management",STABLE_FINANCIAL_POSITION,"🚨 PAYMENT ISSUES: 3 missed payments detected - URGENT payment management required. Focus on payment scheduling, budgeting, automatic payments, and credit repair strategies. Address payment history immediately.",595,0.54,0.5627281249999999,0.4032316666666667
user_042,Mainstream,Good,loans,improve,insights,"Wealth_Building, Homeownership_Ready",STABLE_FINANCIAL_POSITION,Provide balanced financial content for users with decent financial health. Focus on practical advice and gradual improvement. Build on solid financial foundation.,845,0.28,0.74758525,0.27804166666666663
user_043,Activation_Needed,Fair,drivescore,improve,protect,Legal_Financial_Issues,LEGAL_ACTION,Basic financial education and engagement building. Start with simple concepts and gradually increase complexity. Build financial awareness.,745,0.36,0.645062295,0.14577333333333334
user_044,Debt_Management_Priority,Fair,drivescore,insights,protect,"URGENT_DTI_REDUCTION, Debt_Reduction, Debt_Consolidation",HIGH_DEBT_BURDEN,"🚨 CRITICAL: DTI 87.0% - URGENT debt reduction required. Focus on debt consolidation, payment strategies, budgeting, and avoid all new debt. Immediate action needed.",746,0.87,0.54205262,0.24244833333333335
user_045,Premium_Engaged,Excellent,credit_cards,protect,drivescore,General_Financial_Wellness,STABLE_FINANCIAL_POSITION,Offer premium wealth management and investment content. Focus on portfolio optimization and advanced financial strategies. Credit score: 952.,952,0.29,0.81366756,0.6667550000000001
user_046,Debt_Management_Priority,Good,improve,drivescore,protect,"URGENT_DTI_REDUCTION, Homeownership_Ready",STABLE_FINANCIAL_POSITION,"🚨 CRITICAL: DTI 54.0% - URGENT debt reduction required. Focus on debt consolidation, payment strategies, budgeting, and avoid all new debt. Immediate action needed.",754,0.54,0.660709,0.27655833333333335
user_047,Payment_Recovery_Priority,Good,insights,drivescore,improve,URGENT_PAYMENT_MANAGEMENT,STABLE_FINANCIAL_POSITION,"🚨 PAYMENT ISSUES: 2 missed payments detected - URGENT payment management required. Focus on payment scheduling, budgeting, automatic payments, and credit repair strategies. Address payment history immediately.",797,0.28,0.735754315,0.14243666666666668
user_048,Mainstream,Good,insights,drivescore,credit_cards,"Wealth_Building, Homeownership_Ready",STABLE_FINANCIAL_POSITION,Provide balanced financial content for users with decent financial health. Focus on practical advice and gradual improvement. Build on solid financial foundation.,864,0.27,0.76744388,0.44470166666666666
user_049,Payment_Recovery_Priority,Good,protect,improve,drivescore,"URGENT_PAYMENT_MANAGEMENT, Homeownership_Ready",STABLE_FINANCIAL_POSITION,"🚨 PAYMENT ISSUES: 2 missed payments detected - URGENT payment management required. Focus on payment scheduling, budgeting, automatic payments, and credit repair strategies. Address payment history immediately.",771,0.29,0.6989258099999999,0.25711
user_050,Activation_Needed,Good,improve,drivescore,credit_cards,Homeownership_Ready,STABLE_FINANCIAL_POSITION,Basic financial education and engagement building. Start with simple concepts and gradually increase complexity. Build financial awareness.,751,0.47,0.6880376,0.12057166666666666
user_051,Payment_Recovery_Priority,Fair,protect,improve,drivescore,"URGENT_PAYMENT_MANAGEMENT, Credit_Repair, Debt_Reduction, Payment_Management",STABLE_FINANCIAL_POSITION,"🚨 PAYMENT ISSUES: 3 missed payments detected - URGENT payment management required. Focus on payment scheduling, budgeting, automatic payments, and credit repair strategies. Address payment history immediately.",524,0.78,0.45025691,0.253335
user_052,Debt_Management_Priority,Good,improve,insights,protect,"URGENT_DTI_REDUCTION, Homeownership_Ready",STABLE_FINANCIAL_POSITION,"🚨 CRITICAL: DTI 51.0% - URGENT debt reduction required. Focus on debt consolidation, payment strategies, budgeting, and avoid all new debt. Immediate action needed.",763,0.51,0.66841288,0.5534416666666667
user_053,Mainstream,Good,improve,credit_cards,drivescore,Homeownership_Ready,STABLE_FINANCIAL_POSITION,Provide balanced financial content for users with decent financial health. Focus on practical advice and gradual improvement. Build on solid financial foundation.,932,0.31,0.767366935,0.34119333333333335
user_054,Mainstream,Good,improve,loans,insights,Homeownership_Ready,STABLE_FINANCIAL_POSITION,Provide balanced financial content for users with decent financial health. Focus on practical advice and gradual improvement. Build on solid financial foundation.,876,0.44,0.722970335,0.364825
user_055,Activation_Needed,Excellent,protect,credit_cards,improve,General_Financial_Wellness,STABLE_FINANCIAL_POSITION,Basic financial education and engagement building. Start with simple concepts and gradually increase complexity. Build financial awareness.,898,0.2,0.8174006300000001,0.148285
user_056,Debt_Management_Priority,Good,insights,drivescore,protect,"URGENT_DTI_REDUCTION, Homeownership_Ready",STABLE_FINANCIAL_POSITION,"🚨 CRITICAL: DTI 59.0% - URGENT debt reduction required. Focus on debt consolidation, payment strategies, budgeting, and avoid all new debt. Immediate action needed.",819,0.59,0.6640113449999999,0.6234550000000001
user_057,Debt_Management_Priority,Fair,insights,improve,drivescore,"URGENT_DTI_REDUCTION, Debt_Reduction, Debt_Consolidation",HIGH_DEBT_BURDEN,"🚨 CRITICAL: DTI 82.0% - URGENT debt reduction required. Focus on debt consolidation, payment strategies, budgeting, and avoid all new debt. Immediate action needed.",697,0.82,0.5526721,0.26012833333333335
user_058,Mainstream,Good,improve,protect,drivescore,General_Financial_Wellness,STABLE_FINANCIAL_POSITION,Provide balanced financial content for users with decent financial health. Focus on practical advice and gradual improvement. Build on solid financial foundation.,806,0.46,0.695910475,0.26030166666666665
user_059,Mainstream,Good,protect,credit_cards,loans,Homeownership_Ready,STABLE_FINANCIAL_POSITION,Provide balanced financial content for users with decent financial health. Focus on practical advice and gradual improvement. Build on solid financial foundation.,830,0.37,0.734976795,0.38481333333333334
user_060,Debt_Management_Priority,Good,insights,improve,protect,"URGENT_DTI_REDUCTION, Wealth_Building",STABLE_FINANCIAL_POSITION,"🚨 CRITICAL: DTI 55.0% - URGENT debt reduction required. Focus on debt consolidation, payment strategies, budgeting, and avoid all new debt. Immediate action needed.",829,0.55,0.73791066,0.24011000000000002
user_061,Activation_Needed,Excellent,insights,protect,credit_cards,Homeownership_Ready,STABLE_FINANCIAL_POSITION,Basic financial education and engagement building. Start with simple concepts and gradually increase complexity. Build financial awareness.,920,0.0,0.835836205,0.21164333333333335
user_062,Payment_Recovery_Priority,Good,improve,insights,protect,"URGENT_PAYMENT_MANAGEMENT, Payment_Management, Homeownership_Ready",STABLE_FINANCIAL_POSITION,"🚨 PAYMENT ISSUES: 3 missed payments detected - URGENT payment management required. Focus on payment scheduling, budgeting, automatic payments, and credit repair strategies. Address payment history immediately.",760,0.0,0.729255365,0.4269383333333333
user_063,Debt_Management_Priority,Fair,insights,drivescore,protect,"URGENT_DTI_REDUCTION, Debt_Reduction, Debt_Consolidation",HIGH_DEBT_BURDEN,"🚨 CRITICAL: DTI 89.0% - URGENT debt reduction required. Focus on debt consolidation, payment strategies, budgeting, and avoid all new debt. Immediate action needed.",747,0.89,0.609983735,0.24043166666666668
user_064,Debt_Management_Priority,Fair,improve,drivescore,insights,"URGENT_DTI_REDUCTION, Debt_Reduction",STABLE_FINANCIAL_POSITION,"🚨 CRITICAL: DTI 64.0% - URGENT debt reduction required. Focus on debt consolidation, payment strategies, budgeting, and avoid all new debt. Immediate action needed.",697,0.64,0.56815666,0.17708666666666667
user_065,Premium_Moderate,Excellent,improve,insights,drivescore,Wealth_Building,STABLE_FINANCIAL_POSITION,Offer premium content with clear value propositions. Balance wealth building with practical financial advice. Leverage high financial health score: 0.83.,917,0.35,0.826098125,0.3057783333333333
user_066,Debt_Management_Priority,Fair,improve,insights,drivescore,"URGENT_DTI_REDUCTION, Debt_Reduction",STABLE_FINANCIAL_POSITION,"🚨 CRITICAL: DTI 77.0% - URGENT debt reduction required. Focus on debt consolidation, payment strategies, budgeting, and avoid all new debt. Immediate action needed.",781,0.77,0.646062965,0.5956066666666666
user_067,Activation_Needed,Good,improve,drivescore,insights,"Wealth_Building, Homeownership_Ready",STABLE_FINANCIAL_POSITION,Basic financial education and engagement building. Start with simple concepts and gradually increase complexity. Build financial awareness.,899,0.4,0.765636,0.24023833333333336
user_068,Debt_Management_Priority,Fair,insights,drivescore,protect,"URGENT_DTI_REDUCTION, Legal_Financial_Issues",LEGAL_ACTION,"🚨 CRITICAL: DTI 60.0% - URGENT debt reduction required. Focus on debt consolidation, payment strategies, budgeting, and avoid all new debt. Immediate action needed.",683,0.6,0.52799593,0.01154
user_069,Payment_Recovery_Priority,Fair,drivescore,improve,insights,"URGENT_PAYMENT_MANAGEMENT, Credit_Repair, Legal_Financial_Issues",LEGAL_ACTION,"🚨 PAYMENT ISSUES: 2 missed payments detected - URGENT payment management required. Focus on payment scheduling, budgeting, automatic payments, and credit repair strategies. Address payment history immediately.",529,0.42,0.531083685,0.4545133333333333
user_070,Debt_Management_Priority,Good,improve,drivescore,protect,URGENT_DTI_REDUCTION,STABLE_FINANCIAL_POSITION,"🚨 CRITICAL: DTI 57.0% - URGENT debt reduction required. Focus on debt consolidation, payment strategies, budgeting, and avoid all new debt. Immediate action needed.",772,0.57,0.6595919950000001,0.38447333333333333
user_071,Mainstream,Good,insights,drivescore,protect,Homeownership_Ready,STABLE_FINANCIAL_POSITION,Provide balanced financial content for users with decent financial health. Focus on practical advice and gradual improvement. Build on solid financial foundation.,857,0.45,0.72597508,0.2595283333333333
user_072,Debt_Management_Priority,Fair,improve,insights,drivescore,"URGENT_DTI_REDUCTION, Debt_Reduction, Debt_Consolidation",HIGH_DEBT_BURDEN,"🚨 CRITICAL: DTI 96.0% - URGENT debt reduction required. Focus on debt consolidation, payment strategies, budgeting, and avoid all new debt. Immediate action needed.",718,0.96,0.5328545800000001,0.091945
user_073,Mainstream,Good,protect,credit_cards,insights,Homeownership_Ready,STABLE_FINANCIAL_POSITION,Provide balanced financial content for users with decent financial health. Focus on practical advice and gradual improvement. Build on solid financial foundation.,832,0.37,0.733537485,0.3886966666666667
user_074,Activation_Needed,Good,protect,insights,improve,Homeownership_Ready,STABLE_FINANCIAL_POSITION,Basic financial education and engagement building. Start with simple concepts and gradually increase complexity. Build financial awareness.,920,0.38,0.7645566500000001,0.13198166666666666
user_075,Activation_Needed,Excellent,protect,improve,insights,General_Financial_Wellness,STABLE_FINANCIAL_POSITION,Basic financial education and engagement building. Start with simple concepts and gradually increase complexity. Build financial awareness.,977,0.18,0.867242725,0.20771666666666666
user_076,Premium_Moderate,Excellent,insights,drivescore,protect,General_Financial_Wellness,STABLE_FINANCIAL_POSITION,Offer premium content with clear value propositions. Balance wealth building with practical financial advice. Leverage high financial health score: 0.88.,940,0.0,0.8829033700000001,0.3340516666666667
user_077,Payment_Recovery_Priority,Good,improve,protect,insights,"URGENT_PAYMENT_MANAGEMENT, Payment_Management, Wealth_Building",STABLE_FINANCIAL_POSITION,"🚨 PAYMENT ISSUES: 3 missed payments detected - URGENT payment management required. Focus on payment scheduling, budgeting, automatic payments, and credit repair strategies. Address payment history immediately.",711,0.27,0.70739891,0.5600016666666667
user_078,Payment_Recovery_Priority,Fair,insights,improve,protect,"URGENT_PAYMENT_MANAGEMENT, Credit_Repair, Debt_Reduction, Debt_Consolidation",HIGH_DEBT_BURDEN,"🚨 PAYMENT ISSUES: 2 missed payments detected - URGENT payment management required. Focus on payment scheduling, budgeting, automatic payments, and credit repair strategies. Address payment history immediately.",604,0.84,0.5092133050000001,0.12192666666666666
user_079,Payment_Recovery_Priority,Excellent,drivescore,credit_cards,improve,"URGENT_PAYMENT_MANAGEMENT, Wealth_Building",STABLE_FINANCIAL_POSITION,"🚨 PAYMENT ISSUES: 2 missed payments detected - URGENT payment management required. Focus on payment scheduling, budgeting, automatic payments, and credit repair strategies. Address payment history immediately.",833,0.1,0.80808523,0.33092166666666667
user_080,Activation_Needed,Good,protect,insights,improve,General_Financial_Wellness,STABLE_FINANCIAL_POSITION,Basic financial education and engagement building. Start with simple concepts and gradually increase complexity. Build financial awareness.,857,0.46,0.745030855,0.12827
user_081,Payment_Recovery_Priority,Good,improve,insights,drivescore,"URGENT_PAYMENT_MANAGEMENT, Payment_Management, Homeownership_Ready",STABLE_FINANCIAL_POSITION,"🚨 PAYMENT ISSUES: 3 missed payments detected - URGENT payment management required. Focus on payment scheduling, budgeting, automatic payments, and credit repair strategies. Address payment history immediately.",697,0.27,0.6870718299999999,0.337185
user_082,Mainstream,Good,insights,drivescore,protect,General_Financial_Wellness,STABLE_FINANCIAL_POSITION,Provide balanced financial content for users with decent financial health. Focus on practical advice and gradual improvement. Build on solid financial foundation.,765,0.49,0.698017855,0.25173666666666666
user_083,Debt_Management_Priority,Good,improve,insights,protect,"URGENT_DTI_REDUCTION, Homeownership_Ready",STABLE_FINANCIAL_POSITION,"🚨 CRITICAL: DTI 53.0% - URGENT debt reduction required. Focus on debt consolidation, payment strategies, budgeting, and avoid all new debt. Immediate action needed.",777,0.53,0.657901925,0.3835033333333333
user_084,Payment_Recovery_Priority,Good,protect,improve,drivescore,"URGENT_PAYMENT_MANAGEMENT, Homeownership_Ready",STABLE_FINANCIAL_POSITION,"🚨 PAYMENT ISSUES: 2 missed payments detected - URGENT payment management required. Focus on payment scheduling, budgeting, automatic payments, and credit repair strategies. Address payment history immediately.",684,0.43,0.65896285,0.33480333333333334
user_085,Payment_Recovery_Priority,Good,improve,protect,drivescore,"URGENT_PAYMENT_MANAGEMENT, Homeownership_Ready",STABLE_FINANCIAL_POSITION,"🚨 PAYMENT ISSUES: 2 missed payments detected - URGENT payment management required. Focus on payment scheduling, budgeting, automatic payments, and credit repair strategies. Address payment history immediately.",783,0.27,0.718749205,0.10204333333333333
user_086,Activation_Needed,Excellent,credit_cards,loans,drivescore,General_Financial_Wellness,STABLE_FINANCIAL_POSITION,Basic financial education and engagement building. Start with simple concepts and gradually increase complexity. Build financial awareness.,1000,0.0,0.901214885,0.009693333333333333
user_087,Activation_Needed,Good,insights,protect,credit_cards,Homeownership_Ready,STABLE_FINANCIAL_POSITION,Basic financial education and engagement building. Start with simple concepts and gradually increase complexity. Build financial awareness.,789,0.44,0.66727137,0.21196
user_088,Payment_Recovery_Priority,Fair,improve,protect,drivescore,"URGENT_PAYMENT_MANAGEMENT, Credit_Repair, Payment_Management",STABLE_FINANCIAL_POSITION,"🚨 PAYMENT ISSUES: 3 missed payments detected - URGENT payment management required. Focus on payment scheduling, budgeting, automatic payments, and credit repair strategies. Address payment history immediately.",630,0.56,0.587013735,0.62117
user_089,Payment_Recovery_Priority,Fair,insights,improve,protect,"URGENT_PAYMENT_MANAGEMENT, Credit_Repair, Payment_Management",STABLE_FINANCIAL_POSITION,"🚨 PAYMENT ISSUES: 4 missed payments detected - URGENT payment management required. Focus on payment scheduling, budgeting, automatic payments, and credit repair strategies. Address payment history immediately.",519,0.44,0.580927955,0.10299666666666667
user_090,Debt_Management_Priority,Good,insights,improve,drivescore,"URGENT_DTI_REDUCTION, Wealth_Building",STABLE_FINANCIAL_POSITION,"🚨 CRITICAL: DTI 58.0% - URGENT debt reduction required. Focus on debt consolidation, payment strategies, budgeting, and avoid all new debt. Immediate action needed.",815,0.58,0.70948048,0.6218100000000001
user_091,Payment_Recovery_Priority,Good,improve,insights,protect,"URGENT_PAYMENT_MANAGEMENT, Payment_Management",STABLE_FINANCIAL_POSITION,"🚨 PAYMENT ISSUES: 3 missed payments detected - URGENT payment management required. Focus on payment scheduling, budgeting, automatic payments, and credit repair strategies. Address payment history immediately.",734,0.26,0.713666165,0.4351933333333333
user_092,Activation_Needed,Good,drivescore,credit_cards,improve,General_Financial_Wellness,STABLE_FINANCIAL_POSITION,Basic financial education and engagement building. Start with simple concepts and gradually increase complexity. Build financial awareness.,882,0.34,0.765662685,0.24055833333333335
user_093,Activation_Needed,Good,insights,loans,protect,Homeownership_Ready,STABLE_FINANCIAL_POSITION,Basic financial education and engagement building. Start with simple concepts and gradually increase complexity. Build financial awareness.,803,0.43,0.684644595,0.14809833333333336
